Frame,Timestamp (ms),Active points,Bounding box centre X (px),Bounding box centre Y (px),Bounding box width (px),Bounding box height (px),Bounding box rotation (degrees),Bounding box vertex 1 X (px),Bounding box vertex 1 Y (px),Bounding box vertex 2 X (px),Bounding box vertex 2 Y (px),Bounding box vertex 3 X (px),Bounding box vertex 3 Y (px),Bounding box vertex 4 X (px),Bounding box vertex 4 Y (px)
94,3840,274,192.709,144.922,63.742,88.9983,0,160.838,189.421,160.838,100.423,224.58,100.423,224.58,189.421
95,3880,275,191.745,145.342,63.6943,88.9317,0,159.897,189.808,159.897,100.877,223.592,100.877,223.592,189.808
96,3920,276,190.762,145.761,63.6294,88.841,0,158.948,190.182,158.948,101.341,222.577,101.341,222.577,190.182
97,3960,275,189.989,146.445,63.3421,88.4399,0,158.318,190.665,158.318,102.225,221.66,102.225,221.66,190.665
98,4000,275,189.329,146.588,63.0094,87.9754,0,157.825,190.575,157.825,102.6,220.834,102.6,220.834,190.575
99,4040,273,189.073,146.283,62.822,87.7138,0,157.662,190.14,157.662,102.426,220.484,102.426,220.484,190.14
100,4080,272,189.051,146.348,62.8039,87.6884,0,157.649,190.192,157.649,102.504,220.453,102.504,220.453,190.192
101,4120,274,188.913,146.295,63.1453,88.1652,0,157.34,190.377,157.34,102.212,220.485,102.212,220.485,190.377
102,4160,276,189.297,145.94,63.467,88.6143,0,157.563,190.247,157.563,101.633,221.03,101.633,221.03,190.247
103,4200,277,189.171,145.599,63.7484,89.0072,0,157.297,190.102,157.297,101.095,221.045,101.095,221.045,190.102
104,4240,273,188.964,145.52,64.0632,89.4468,0,156.932,190.243,156.932,100.797,220.995,100.797,220.995,190.243
105,4280,277,188.839,145.943,64.0679,89.4533,0,156.805,190.67,156.805,101.216,220.873,101.216,220.873,190.67
106,4320,279,188.797,146.481,64.0973,89.4944,0,156.748,191.228,156.748,101.734,220.846,101.734,220.846,191.228
107,4360,271,188.692,146.785,63.9584,89.3005,0,156.713,191.435,156.713,102.135,220.671,102.135,220.671,191.435
108,4400,274,188.514,146.723,63.8834,89.1957,0,156.572,191.321,156.572,102.125,220.456,102.125,220.456,191.321
109,4440,272,188.123,146.6,64.0827,89.4739,0,156.082,191.337,156.082,101.863,220.164,101.863,220.164,191.337
110,4480,275,187.347,146.875,63.765,89.0304,0,155.465,191.39,155.465,102.36,219.23,102.36,219.23,191.39
111,4520,272,186.802,147.042,63.4643,88.6105,0,155.07,191.348,155.07,102.737,218.534,102.737,218.534,191.348
112,4560,281,185.997,147.269,63.4046,88.5271,0,154.295,191.533,154.295,103.005,217.7,103.005,217.7,191.533
113,4600,278,185.433,147.37,63.1158,88.1239,0,153.875,191.432,153.875,103.308,216.991,103.308,216.991,191.432
114,4640,282,185.166,146.818,63.0875,88.0845,0,153.622,190.86,153.622,102.776,216.71,102.776,216.71,190.86
115,4680,272,185.075,146.18,63.0643,88.0521,0,153.543,190.206,153.543,102.154,216.607,102.154,216.607,190.206
116,4720,267,184.979,145.583,63.1824,88.217,0,153.388,189.691,153.388,101.474,216.57,101.474,216.57,189.691
117,4760,267,185.167,145.312,63.1168,88.1254,0,153.609,189.375,153.609,101.25,216.725,101.25,216.725,189.375
118,4800,270,185.135,144.92,63.313,88.3993,0,153.479,189.12,153.479,100.72,216.792,100.72,216.792,189.12
119,4840,263,185.693,144.593,63.4252,88.5559,0,153.981,188.871,153.981,100.315,217.406,100.315,217.406,188.871
120,4880,268,185.814,143.973,63.6119,88.8166,0,154.008,188.381,154.008,99.5648,217.62,99.5648,217.62,188.381
121,4920,269,186.03,143.331,63.8457,89.1431,0,154.107,187.903,154.107,98.7599,217.953,98.7599,217.953,187.903
