Frame,Timestamp (ms),Active points,Bounding box centre X (px),Bounding box centre Y (px),Bounding box width (px),Bounding box height (px),Bounding box rotation (degrees),Bounding box vertex 1 X (px),Bounding box vertex 1 Y (px),Bounding box vertex 2 X (px),Bounding box vertex 2 Y (px),Bounding box vertex 3 X (px),Bounding box vertex 3 Y (px),Bounding box vertex 4 X (px),Bounding box vertex 4 Y (px)
150,6080,135,165.157,109.227,40.1698,37.8744,0,145.072,128.164,145.072,90.2899,185.242,90.2899,185.242,128.164
151,6120,136,164.268,109.655,40.2593,37.9588,0,144.139,128.635,144.139,90.6761,184.398,90.6761,184.398,128.635
152,6160,138,163.782,109.75,40.5712,38.2529,0,143.496,128.876,143.496,90.6232,184.067,90.6232,184.067,128.876
153,6200,138,163.803,109.614,40.5355,38.2192,0,143.535,128.724,143.535,90.5049,184.07,90.5049,184.07,128.724
154,6240,138,163.939,109.435,40.4858,38.1724,0,143.696,128.521,143.696,90.3488,184.182,90.3488,184.182,128.521
155,6280,139,164.434,109.088,40.5941,38.2744,0,144.137,128.226,144.137,89.9511,184.731,89.9511,184.731,128.226
156,6320,136,165.434,108.856,40.5034,38.1889,0,145.183,127.951,145.183,89.7618,185.686,89.7618,185.686,127.951
157,6360,136,166.371,108.491,40.424,38.114,0,146.159,127.548,146.159,89.4341,186.583,89.4341,186.583,127.548
158,6400,133,166.682,108.084,40.3918,38.0837,0,146.486,127.126,146.486,89.0424,186.878,89.0424,186.878,127.126
159,6440,138,167.084,107.52,40.7665,38.437,0,146.7,126.738,146.7,88.3015,187.467,88.3015,187.467,126.738
160,6480,137,167.637,106.956,40.8737,38.5381,0,147.2,126.225,147.2,87.6865,188.074,87.6865,188.074,126.225
161,6520,139,168.156,106.299,40.9201,38.5818,0,147.696,125.59,147.696,87.0081,188.616,87.0081,188.616,125.59
162,6560,142,168.401,105.44,41.2126,38.8576,0,147.795,124.869,147.795,86.0116,189.007,86.0116,189.007,124.869
163,6600,134,168.282,104.924,41.3084,38.9479,0,147.628,124.398,147.628,85.45,188.937,85.45,188.937,124.398
164,6640,139,168.389,104.213,40.9892,38.647,0,147.895,123.537,147.895,84.8895,188.884,84.8895,188.884,123.537
165,6680,134,168.104,103.893,41.11,38.7608,0,147.549,123.274,147.549,84.513,188.659,84.513,188.659,123.274
166,6720,142,167.783,103.649,41.3034,38.9432,0,147.131,123.12,147.131,84.1771,188.435,84.1771,188.435,123.12
167,6760,142,167.778,103.768,40.8915,38.5548,0,147.332,123.045,147.332,84.4904,188.223,84.4904,188.223,123.045
168,6800,137,167.55,103.849,40.7934,38.4624,0,147.153,123.08,147.153,84.6176,187.946,84.6176,187.946,123.08
169,6840,133,167.92,104.019,40.6119,38.2912,0,147.614,123.165,147.614,84.8735,188.226,84.8735,188.226,123.165
170,6880,135,167.838,104.398,40.5844,38.2653,0,147.546,123.531,147.546,85.2657,188.13,85.2657,188.13,123.531
171,6920,132,167.44,105.774,40.914,38.5761,0,146.983,125.062,146.983,86.4855,187.897,86.4855,187.897,125.062
172,6960,139,167.364,107.489,40.7933,38.4622,0,146.968,126.72,146.968,88.2581,187.761,88.2581,187.761,126.72
173,7000,139,167.33,109.489,40.8907,38.5541,0,146.885,128.766,146.885,90.2115,187.776,90.2115,187.776,128.766
174,7040,133,167.634,110.615,40.7006,38.3749,0,147.284,129.802,147.284,91.4274,187.985,91.4274,187.985,129.802
175,7080,126,168.756,111.588,40.8092,38.4772,0,148.351,130.827,148.351,92.3493,189.16,92.3493,189.16,130.827
176,7120,135,170.915,112.016,40.7713,38.4415,0,150.529,131.237,150.529,92.7952,191.301,92.7952,191.301,131.237
177,7160,129,172.407,112.414,40.8347,38.5013,0,151.99,131.664,151.99,93.1629,192.825,93.1629,192.825,131.664
178,7200,136,172.311,112.444,40.8175,38.485,0,151.902,131.687,151.902,93.2017,192.719,93.2017,192.719,131.687
179,7240,133,172.286,112.109,40.7855,38.4549,0,151.893,131.337,151.893,92.8817,192.678,92.8817,192.678,131.337
180,7280,128,172.144,111.709,40.9721,38.6308,0,151.658,131.024,151.658,92.3932,192.63,92.3932,192.63,131.024
181,7320,130,171.332,111.185,41.0469,38.7013,0,150.809,130.536,150.809,91.8345,191.855,91.8345,191.855,130.536
182,7360,137,170.178,110.806,40.8819,38.5458,0,149.737,130.079,149.737,91.5333,190.619,91.5333,190.619,130.079
183,7400,139,168.682,110.277,41.1133,38.764,0,148.125,129.659,148.125,90.8949,189.239,90.8949,189.239,129.659
184,7440,138,167.451,109.916,40.8965,38.5596,0,147.003,129.195,147.003,90.6359,187.899,90.6359,187.899,129.195
185,7480,141,165.962,109.252,40.9386,38.5992,0,145.493,128.551,145.493,89.9519,186.432,89.9519,186.432,128.551
186,7520,137,164.956,108.452,40.9739,38.6326,0,144.469,127.768,144.469,89.1355,185.443,89.1355,185.443,127.768
187,7560,135,163.677,108.276,40.9086,38.571,0,143.222,127.561,143.222,88.9902,184.131,88.9902,184.131,127.561
188,7600,130,162.403,108.309,40.9256,38.587,0,141.94,127.603,141.94,89.0157,182.866,89.0157,182.866,127.603
189,7640,133,161.77,108.491,40.7313,38.4038,0,141.404,127.693,141.404,89.289,182.136,89.289,182.136,127.693
190,7680,132,161.816,108.602,40.6251,38.3037,0,141.503,127.754,141.503,89.4502,182.129,89.4502,182.129,127.754
191,7720,136,162.276,108.762,40.6237,38.3023,0,141.964,127.913,141.964,89.6108,182.588,89.6108,182.588,127.913
192,7760,136,162.826,109.118,40.6445,38.322,0,142.504,128.279,142.504,89.9566,183.148,89.9566,183.148,128.279
193,7800,137,163.709,109.48,40.6974,38.3718,0,143.36,128.666,143.36,90.2938,184.058,90.2938,184.058,128.666
194,7840,140,164.673,109.412,40.9332,38.5942,0,144.207,128.709,144.207,90.1147,185.14,90.1147,185.14,128.709
195,7880,130,166.162,109.26,40.7317,38.4042,0,145.796,128.462,145.796,90.0581,186.527,90.0581,186.527,128.462
196,7920,133,166.618,108.6,40.6441,38.3216,0,146.296,127.761,146.296,89.4396,186.941,89.4396,186.941,127.761
197,7960,136,166.778,108.263,41.1002,38.7516,0,146.228,127.639,146.228,88.8871,187.328,88.8871,187.328,127.639
198,8000,133,167.422,107.828,40.807,38.4752,0,147.018,127.066,147.018,88.5904,187.826,88.5904,187.826,127.066
199,8040,134,166.809,107.793,41.2188,38.8634,0,146.2,127.224,146.2,88.3609,187.419,88.3609,187.419,127.224
200,8080,141,166.277,107.825,41.3019,38.9418,0,145.626,127.296,145.626,88.3541,186.928,88.3541,186.928,127.296
201,8120,136,166.276,107.752,41.5926,39.2159,0,145.479,127.36,145.479,88.1442,187.072,88.1442,187.072,127.36
202,8160,137,166.211,107.778,41.4467,39.0783,0,145.488,127.317,145.488,88.2385,186.935,88.2385,186.935,127.317
203,8200,138,166.308,107.865,41.4883,39.1175,0,145.564,127.424,145.564,88.3065,187.052,88.3065,187.052,127.424
204,8240,134,167.008,107.852,41.3816,39.0169,0,146.317,127.36,146.317,88.3434,187.699,88.3434,187.699,127.36
