Frame,Timestamp (ms),Active points,Bounding box centre X (px),Bounding box centre Y (px),Bounding box width (px),Bounding box height (px),Bounding box rotation (degrees),Bounding box vertex 1 X (px),Bounding box vertex 1 Y (px),Bounding box vertex 2 X (px),Bounding box vertex 2 Y (px),Bounding box vertex 3 X (px),Bounding box vertex 3 Y (px),Bounding box vertex 4 X (px),Bounding box vertex 4 Y (px)
121,4920,96,420.653,245.583,112.118,136.325,0,364.594,313.746,364.594,177.421,476.712,177.421,476.712,313.746
122,4960,98,414.32,249.25,112.824,137.184,0,357.908,317.842,357.908,180.658,470.732,180.658,470.732,317.842
123,5000,89,406.463,252.137,113.643,138.179,0,349.642,321.226,349.642,183.047,463.284,183.047,463.284,321.226
124,5040,87,398.295,256.083,113.77,138.334,0,341.41,325.25,341.41,186.916,455.18,186.916,455.18,325.25
125,5080,85,391.282,258.256,114.846,139.643,0,333.859,328.078,333.859,188.435,448.705,188.435,448.705,328.078
126,5120,84,383.936,260.737,114.874,139.676,0,326.499,330.575,326.499,190.899,441.373,190.899,441.373,330.575
127,5160,83,376.64,262.518,114.178,138.83,0,319.551,331.933,319.551,193.103,433.729,193.103,433.729,331.933
128,5200,79,367.955,264.351,113.671,138.214,0,311.119,333.458,311.119,195.244,424.79,195.244,424.79,333.458
129,5240,79,362.644,264.163,110.91,134.856,0,307.189,331.591,307.189,196.735,418.098,196.735,418.098,331.591
130,5280,79,358.806,264.066,108.979,132.508,0,304.317,330.32,304.317,197.811,413.296,197.811,413.296,330.32
131,5320,78,356.998,264.221,107.29,130.455,0,303.353,329.448,303.353,198.993,410.643,198.993,410.643,329.448
132,5360,79,357.692,263.654,106.623,129.644,0,304.381,328.476,304.381,198.832,411.004,198.832,411.004,328.476
133,5400,79,360.135,262.42,106.915,129.999,0,306.678,327.42,306.678,197.421,413.592,197.421,413.592,327.42
134,5440,82,365.046,262.35,106.082,128.986,0,312.006,326.843,312.006,197.858,418.087,197.858,418.087,326.843
135,5480,81,371.007,263.473,104.421,126.967,0,318.797,326.956,318.797,199.99,423.218,199.99,423.218,326.956
136,5520,84,379.374,263.966,106.131,129.046,0,326.309,328.489,326.309,199.443,432.44,199.443,432.44,328.489
137,5560,82,389.17,264.838,105.57,128.363,0,336.385,329.02,336.385,200.657,441.955,200.657,441.955,329.02
138,5600,81,401.235,268.298,104.124,126.606,0,349.173,331.601,349.173,204.995,453.298,204.995,453.298,331.601
139,5640,83,412.51,272.424,103.531,125.885,0,360.745,335.367,360.745,209.482,464.276,209.482,464.276,335.367
140,5680,82,423.823,275.571,103.672,126.056,0,371.987,338.598,371.987,212.543,475.659,212.543,475.659,338.598
141,5720,81,435.459,277.265,107.632,130.871,0,381.643,342.701,381.643,211.83,489.275,211.83,489.275,342.701
142,5760,81,447.069,279.629,109.043,132.586,0,392.548,345.922,392.548,213.336,501.59,213.336,501.59,345.922
143,5800,82,458.011,283.319,108.285,131.665,0,403.869,349.152,403.869,217.486,512.154,217.486,512.154,349.152
144,5840,81,472.193,288.722,108.337,131.728,0,418.024,354.586,418.024,222.858,526.362,222.858,526.362,354.586
145,5880,93,480.48,293.652,107.709,130.964,0,426.625,359.135,426.625,228.17,534.334,228.17,534.334,359.135
146,5920,93,484.913,297.579,106.251,129.191,0,431.788,362.174,431.788,232.983,538.038,232.983,538.038,362.174
147,5960,91,487.986,302.958,105.515,128.297,0,435.229,367.107,435.229,238.81,540.744,238.81,540.744,367.107
148,6000,94,490.294,307.135,104.057,126.524,0,438.265,370.397,438.265,243.873,542.322,243.873,542.322,370.397
149,6040,95,494.004,309.767,105.7,128.521,0,441.154,374.028,441.154,245.507,546.854,245.507,546.854,374.028
150,6080,89,495.342,309.598,105.869,128.727,0,442.408,373.962,442.408,245.234,548.277,245.234,548.277,373.962
151,6120,89,496.226,308.297,106.515,129.512,0,442.969,373.053,442.969,243.541,549.484,243.541,549.484,373.053
152,6160,86,495.811,306.699,107.139,130.272,0,442.242,371.835,442.242,241.564,549.381,241.564,549.381,371.835
153,6200,95,494.574,303.851,109.27,132.862,0,439.939,370.282,439.939,237.419,549.209,237.419,549.209,370.282
154,6240,90,494.703,298.928,111.06,135.039,0,439.173,366.448,439.173,231.409,550.233,231.409,550.233,366.448
155,6280,92,493.288,292.704,114.931,139.745,0,435.823,362.577,435.823,222.832,550.753,222.832,550.753,362.577
156,6320,91,490.361,289.866,114.736,139.508,0,432.993,359.62,432.993,220.112,547.729,220.112,547.729,359.62
157,6360,97,486.043,289.086,113.43,137.921,0,429.328,358.047,429.328,220.126,542.758,220.126,542.758,358.047
158,6400,96,482.109,287.805,113.146,137.576,0,425.536,356.593,425.536,219.017,538.682,219.017,538.682,356.593
159,6440,97,480.624,285.885,115.216,140.092,0,423.016,355.931,423.016,215.839,538.232,215.839,538.232,355.931
160,6480,103,481.745,283.352,117.082,142.361,0,423.204,354.533,423.204,212.172,540.285,212.172,540.285,354.533
161,6520,103,484.67,281.486,118.838,144.496,0,425.251,353.734,425.251,209.238,544.089,209.238,544.089,353.734
162,6560,106,488.649,278.394,119.322,145.085,0,428.988,350.936,428.988,205.852,548.31,205.852,548.31,350.936
163,6600,99,491.59,275.938,121.274,147.458,0,430.953,349.667,430.953,202.209,552.227,202.209,552.227,349.667
164,6640,108,492.895,275.878,122.328,148.74,0,431.731,350.248,431.731,201.508,554.059,201.508,554.059,350.248
165,6680,102,493.72,277.039,123.515,150.182,0,431.962,352.131,431.962,201.948,555.477,201.948,555.477,352.131
166,6720,95,490.506,277.92,124.608,151.512,0,428.202,353.676,428.202,202.164,552.81,202.164,552.81,353.676
167,6760,97,484.786,277.825,124.512,151.395,0,422.53,353.523,422.53,202.128,547.042,202.128,547.042,353.523
168,6800,103,479.568,277.087,124.957,151.937,0,417.09,353.056,417.09,201.119,542.047,201.119,542.047,353.056
169,6840,103,473.26,275.412,126.952,154.362,0,409.784,352.593,409.784,198.231,536.736,198.231,536.736,352.593
170,6880,97,465.962,273.051,128.992,156.842,0,401.467,351.472,401.467,194.63,530.458,194.63,530.458,351.472
171,6920,97,457.935,272.35,129.741,157.753,0,393.065,351.226,393.065,193.473,522.805,193.473,522.805,351.226
172,6960,94,447.142,272.192,130.982,159.262,0,381.651,351.823,381.651,192.561,512.633,192.561,512.633,351.823
173,7000,90,433.829,271.076,131.268,159.609,0,368.195,350.881,368.195,191.272,499.462,191.272,499.462,350.881
174,7040,91,419.774,269.986,128.649,156.426,0,355.449,348.199,355.449,191.773,484.098,191.773,484.098,348.199
175,7080,87,403.124,268.6,127.986,155.62,0,339.13,346.41,339.13,190.79,467.117,190.79,467.117,346.41
176,7120,87,387.9,266.93,125.999,153.204,0,324.9,343.532,324.9,190.328,450.9,190.328,450.9,343.532
177,7160,89,373.064,263.646,124.902,151.869,0,310.613,339.581,310.613,187.712,435.515,187.712,435.515,339.581
178,7200,88,358.509,259.851,124.063,150.849,0,296.478,335.276,296.478,184.427,420.54,184.427,420.54,335.276
179,7240,86,345.355,256.351,122.307,148.714,0,284.201,330.707,284.201,181.994,406.508,181.994,406.508,330.707
180,7280,85,331.939,250.911,129.864,157.903,0,267.007,329.863,267.007,171.96,396.871,171.96,396.871,329.863
181,7320,78,316.143,248.045,118.986,144.676,0,256.65,320.383,256.65,175.707,375.636,175.707,375.636,320.383
182,7360,85,304.089,246.041,114.812,139.601,0,246.683,315.842,246.683,176.241,361.496,176.241,361.496,315.842
183,7400,86,293.459,244.497,113.859,138.442,0,236.529,313.718,236.529,175.276,350.388,175.276,350.388,313.718
184,7440,92,284.714,244.611,110.949,134.903,0,229.24,312.062,229.24,177.159,340.188,177.159,340.188,312.062
185,7480,92,277.411,244.465,110.676,134.572,0,222.073,311.751,222.073,177.179,332.749,177.179,332.749,311.751
186,7520,93,269.993,246.283,109.577,133.236,0,215.204,312.9,215.204,179.665,324.781,179.665,324.781,312.9
187,7560,86,262.709,248.832,109.572,133.23,0,207.923,315.447,207.923,182.217,317.495,182.217,317.495,315.447
188,7600,84,255.718,251.074,109.344,132.953,0,201.046,317.55,201.046,184.597,310.39,184.597,310.39,317.55
189,7640,84,248.971,254.668,109.752,133.448,0,194.095,321.392,194.095,187.944,303.847,187.944,303.847,321.392
190,7680,85,242.369,258.273,110.513,134.374,0,187.113,325.46,187.113,191.086,297.626,191.086,297.626,325.46
191,7720,84,236.102,261.754,111.761,135.891,0,180.222,329.699,180.222,193.809,291.982,193.809,291.982,329.699
192,7760,81,230.631,264.832,113.174,137.61,0,174.044,333.637,174.044,196.027,287.218,196.027,287.218,333.637
193,7800,80,225.253,267.793,112.834,137.196,0,168.836,336.391,168.836,199.195,281.67,199.195,281.67,336.391
194,7840,79,220.098,269.948,113.9,138.492,0,163.148,339.194,163.148,200.702,277.048,200.702,277.048,339.194
195,7880,85,215.079,272.058,113.739,138.296,0,158.209,341.206,158.209,202.91,271.948,202.91,271.948,341.206
196,7920,85,210.798,273.825,114.346,139.035,0,153.625,343.342,153.625,204.307,267.971,204.307,267.971,343.342
197,7960,89,207.006,275.453,113.492,137.996,0,150.26,344.451,150.26,206.456,263.752,206.456,263.752,344.451
198,8000,85,204.638,276.747,114.376,139.071,0,147.45,346.282,147.45,207.211,261.826,207.211,261.826,346.282
199,8040,87,203.772,277.022,114.973,139.797,0,146.286,346.921,146.286,207.124,261.259,207.124,261.259,346.921
200,8080,85,203.499,277.381,114.975,139.799,0,146.012,347.281,146.012,207.482,260.987,207.482,260.987,347.281
201,8120,90,202.416,277.718,114.96,139.781,0,144.936,347.609,144.936,207.828,259.896,207.828,259.896,347.609
202,8160,92,201.118,277.669,113.614,138.144,0,144.311,346.741,144.311,208.597,257.925,208.597,257.925,346.741
203,8200,91,200.587,276.131,114.81,139.599,0,143.182,345.93,143.182,206.331,257.992,206.331,257.992,345.93
204,8240,93,198.386,274.315,113.961,138.566,0,141.406,343.598,141.406,205.032,255.366,205.032,255.366,343.598
205,8280,89,195.895,271.28,112.335,136.59,0,139.727,339.575,139.727,202.985,252.063,202.985,252.063,339.575
206,8320,86,193.104,265.889,112.813,137.17,0,136.697,334.474,136.697,197.303,249.51,197.303,249.51,334.474
207,8360,89,189.324,260.269,110.533,134.398,0,134.057,327.468,134.057,193.07,244.591,193.07,244.591,327.468
208,8400,84,186.01,253.282,111.668,135.778,0,130.176,321.171,130.176,185.394,241.843,185.394,241.843,321.171
209,8440,82,182.203,244.408,113.009,137.409,0,125.699,313.112,125.699,175.703,238.708,175.703,238.708,313.112
210,8480,80,178.188,234.731,113.613,138.144,0,121.382,303.803,121.382,165.659,234.995,165.659,234.995,303.803
211,8520,78,174.575,224.976,114.871,139.673,0,117.14,294.812,117.14,155.139,232.011,155.139,232.011,294.812
212,8560,82,171.523,214.768,115.243,140.125,0,113.901,284.83,113.901,144.705,229.144,144.705,229.144,284.83
213,8600,79,169.445,202.971,116.285,141.392,0,111.302,273.667,111.302,132.275,227.587,132.275,227.587,273.667
214,8640,80,167.73,190.672,118.088,143.584,0,108.686,262.464,108.686,118.88,226.774,118.88,226.774,262.464
215,8680,80,166.051,179.427,118.601,144.208,0,106.75,251.531,106.75,107.323,225.352,107.323,225.352,251.531
216,8720,80,164.753,168.488,117.546,142.925,0,105.98,239.951,105.98,97.0256,223.526,97.0256,223.526,239.951
217,8760,78,165.337,156.909,118.045,143.533,0,106.314,228.675,106.314,85.1429,224.36,85.1429,224.36,228.675
218,8800,77,166.011,146.781,115.397,140.312,0,108.312,216.937,108.312,76.625,223.709,76.625,223.709,216.937
219,8840,76,169.087,135.274,114.555,139.289,0,111.809,204.919,111.809,65.6299,226.364,65.6299,226.364,204.919
220,8880,76,172.035,123.388,118.798,144.448,0,112.636,195.612,112.636,51.1645,231.434,51.1645,231.434,195.612
221,8920,76,175.57,111.794,130.468,158.638,0,110.336,191.113,110.336,32.475,240.804,32.475,240.804,191.113
222,8960,76,181.294,103.274,132.472,161.074,0,115.058,183.81,115.058,22.7367,247.53,22.7367,247.53,183.81
223,9000,77,187.441,94.5651,142.114,172.798,0,116.384,180.964,116.384,8.16616,258.498,8.16617,258.498,180.964
224,9040,72,193.303,86.7867,151.699,184.453,0,117.454,179.013,117.454,-5.43964,269.153,-5.43964,269.153,179.013
225,9080,68,201.188,80.6247,174.997,212.781,0,113.689,187.015,113.689,-25.7658,288.687,-25.7658,288.687,187.015
