Frame,Timestamp (ms),Active points,Bounding box centre X (px),Bounding box centre Y (px),Bounding box width (px),Bounding box height (px),Bounding box rotation (degrees),Bounding box vertex 1 X (px),Bounding box vertex 1 Y (px),Bounding box vertex 2 X (px),Bounding box vertex 2 Y (px),Bounding box vertex 3 X (px),Bounding box vertex 3 Y (px),Bounding box vertex 4 X (px),Bounding box vertex 4 Y (px)
151,6120,39,482.624,345.422,144.084,514.299,0,410.583,602.571,410.583,88.2721,554.666,88.2722,554.666,602.571
152,6160,43,479.863,351.171,143.442,512.01,0,408.141,607.176,408.141,95.1659,551.584,95.1659,551.584,607.176
153,6200,42,476.626,356.655,144.202,514.723,0,404.525,614.017,404.525,99.2942,548.727,99.2941,548.727,614.017
154,6240,40,472.425,348.768,140.029,499.825,0,402.411,598.681,402.411,98.8554,542.439,98.8554,542.439,598.681
155,6280,39,464.357,372.799,159.387,568.924,0,384.663,657.261,384.663,88.3368,544.05,88.3369,544.05,657.261
156,6320,39,458.866,385.263,170.176,607.434,0,373.778,688.98,373.778,81.5465,543.954,81.5465,543.954,688.98
157,6360,38,457.202,381.673,169.73,605.841,0,372.338,684.593,372.338,78.7524,542.067,78.7524,542.067,684.593
158,6400,38,454.784,390.447,174.591,623.193,0,367.489,702.043,367.489,78.8506,542.08,78.8506,542.08,702.043
159,6440,39,454.236,395.695,174.912,624.337,0,366.78,707.864,366.78,83.5266,541.692,83.5266,541.692,707.864
160,6480,39,452.551,415.013,187.705,670.003,0,358.698,750.014,358.698,80.0109,546.404,80.0109,546.404,750.014
161,6520,39,454.957,391.265,174.302,622.16,0,367.806,702.346,367.806,80.1854,542.108,80.1854,542.108,702.346
162,6560,39,456.75,385.811,174.513,622.913,0,369.493,697.267,369.493,74.3539,544.006,74.3538,544.006,697.267
163,6600,37,459.11,369.178,164.906,588.623,0,376.657,663.49,376.657,74.8666,541.563,74.8666,541.563,663.49
164,6640,38,459.567,384.516,177.354,633.057,0,370.889,701.045,370.889,67.988,548.244,67.988,548.244,701.045
165,6680,37,459.937,374.441,168.92,602.95,0,375.477,675.916,375.477,72.9662,544.397,72.9662,544.397,675.916
166,6720,41,458.661,385.935,172.523,615.811,0,372.4,693.841,372.4,78.0295,544.923,78.0295,544.923,693.841
167,6760,40,457.913,387.238,170.238,607.656,0,372.794,691.066,372.794,83.4105,543.032,83.4105,543.032,691.066
168,6800,40,455.613,381.78,167.373,597.43,0,371.926,680.495,371.926,83.065,539.3,83.065,539.3,680.495
169,6840,38,452.899,374.461,167.027,596.194,0,369.385,672.558,369.385,76.3636,536.412,76.3636,536.412,672.558
170,6880,41,450.544,357.444,157.504,562.2,0,371.792,638.544,371.792,76.3439,529.295,76.3439,529.295,638.544
171,6920,41,444.701,380.526,175.091,624.977,0,357.155,693.014,357.155,68.037,532.246,68.037,532.246,693.014
172,6960,40,444.519,381.101,175.109,625.044,0,356.964,693.623,356.964,68.5797,532.074,68.5797,532.074,693.623
173,7000,40,442.565,392.45,179.857,641.988,0,352.637,713.444,352.637,71.4561,532.493,71.4562,532.493,713.444
174,7040,39,440.363,414.73,193.099,689.257,0,343.814,759.358,343.814,70.1017,536.913,70.1017,536.913,759.358
175,7080,40,443.038,384.616,173.58,619.585,0,356.248,694.408,356.248,74.823,529.828,74.8231,529.828,694.408
176,7120,39,443.372,392.045,183.486,654.943,0,351.629,719.516,351.629,64.5736,535.115,64.5736,535.115,719.516
177,7160,41,446.694,372.97,172.925,617.247,0,360.231,681.594,360.231,64.3463,533.156,64.3463,533.156,681.594
178,7200,42,446.349,390.063,188.144,671.569,0,352.277,725.848,352.277,54.2789,540.421,54.2789,540.421,725.848
179,7240,43,448.457,369.304,173.695,619.995,0,361.609,679.302,361.609,59.307,535.304,59.307,535.304,679.302
180,7280,39,447.206,390.567,184.027,656.875,0,355.192,719.005,355.192,62.13,539.22,62.13,539.22,719.005
181,7320,40,447.429,392.864,182.078,649.917,0,356.39,717.823,356.39,67.9059,538.468,67.9059,538.468,717.823
182,7360,41,446.437,391.348,178.188,636.033,0,357.342,709.365,357.342,73.3314,535.531,73.3314,535.531,709.365
183,7400,41,444.424,388.42,179.688,641.386,0,354.58,709.113,354.58,67.7267,534.268,67.7267,534.268,709.113
184,7440,42,443.655,380.868,178.902,638.582,0,354.204,700.159,354.204,61.5766,533.106,61.5766,533.106,700.159
185,7480,42,444.017,364.846,168.986,603.186,0,359.524,666.439,359.524,63.2528,528.51,63.2528,528.51,666.439
186,7520,42,443.233,368.931,174.414,622.562,0,356.026,680.212,356.026,57.65,530.44,57.65,530.44,680.212
187,7560,42,444.938,354.768,162.516,580.091,0,363.68,644.813,363.68,64.7223,526.196,64.7223,526.196,644.813
188,7600,42,445.165,366.355,166.786,595.333,0,361.773,664.021,361.773,68.6882,528.558,68.6882,528.558,664.021
189,7640,41,445.42,378.633,175.874,627.774,0,357.483,692.52,357.483,64.7461,533.357,64.7461,533.357,692.52
190,7680,40,446.849,381.03,183.652,655.535,0,355.023,708.797,355.023,53.2621,538.674,53.2621,538.674,708.797
191,7720,41,453.844,347.583,164.603,587.542,0,371.543,641.354,371.543,53.8115,536.146,53.8115,536.146,641.354
192,7760,42,457.931,344.475,165.665,591.333,0,375.098,640.142,375.098,48.8092,540.764,48.8093,540.764,640.142
193,7800,44,461.863,326.258,155.8,556.121,0,383.963,604.318,383.963,48.1976,539.763,48.1976,539.763,604.318
194,7840,45,463.152,337.958,163.864,584.903,0,381.22,630.409,381.22,45.5066,545.084,45.5066,545.084,630.409
195,7880,45,465.188,347.94,166.255,593.437,0,382.061,644.659,382.061,51.2216,548.315,51.2216,548.315,644.659
196,7920,43,467.524,351.301,163.808,584.705,0,385.62,643.653,385.62,58.9487,549.428,58.9487,549.428,643.653
197,7960,40,467.346,350.836,163.612,584.002,0,385.54,642.837,385.54,58.8346,549.152,58.8345,549.152,642.837
198,8000,39,465.767,353.769,169.914,606.499,0,380.81,657.019,380.81,50.5192,550.724,50.5192,550.724,657.019
199,8040,36,467.025,321.351,149.872,534.96,0,392.089,588.831,392.089,53.8708,541.961,53.8708,541.961,588.831
200,8080,38,464.58,336.757,163.522,583.683,0,382.819,628.598,382.819,44.915,546.341,44.915,546.341,628.598
201,8120,37,463.066,344.374,168.304,600.752,0,378.914,644.75,378.914,43.9983,547.218,43.9983,547.218,644.75
